bankId,product,customer,ratePercent,minDays,maxDays,tenureLabel,minAmount,maxAmount,amountLabel,scheme,sourceUrl,effectiveDate
pnb,FD,GENERAL,6.5,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,FD,SENIOR,7,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,FD,GENERAL,6.5,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,FD,SENIOR,7,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,RD,GENERAL,6.25,365,729,1 year to < 2 years,0,,Any amount,,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,RD,SENIOR,6.75,365,729,1 year to < 2 years,0,,Any amount,,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,RD,GENERAL,6.6,730,1094,2 years to < 3 years,0,,Any amount,,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,RD,SENIOR,7.1,730,1094,2 years to < 3 years,0,,Any amount,,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,RD,GENERAL,6.5,1095,1824,3 years to < 5 years,0,,Any amount,,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,RD,SENIOR,7,1095,1824,3 years to < 5 years,0,,Any amount,,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,RD,GENERAL,6.5,1825,3650,5 years to 10 years,0,,Any amount,,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,RD,SENIOR,7,1825,3650,5 years to 10 years,0,,Any amount,,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,SAVINGS,GENERAL,2.7,0,,Any tenure,0,,All balances,,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
pnb,SAVINGS,SENIOR,2.7,0,,Any tenure,0,,All balances,,https://www.paisabazaar.com/fixed-deposit/,2026-09-11
canara,FD,GENERAL,4,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,SENIOR,4.5,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,GENERAL,5.25,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,SENIOR,5.75,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,GENERAL,5.5,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,SENIOR,6,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,GENERAL,6.15,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,SENIOR,6.65,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,GENERAL,6.6,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,SENIOR,7.1,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,GENERAL,6.15,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,SENIOR,6.65,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,GENERAL,6,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,SENIOR,6.5,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,GENERAL,6,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,SENIOR,6.5,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,GENERAL,6.6,444,444,444 days special,0,30000000,Below ₹3 crore (retail),444-day Special,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,FD,SENIOR,7.1,444,444,444 days special,0,30000000,Below ₹3 crore (retail),444-day Special,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,RD,GENERAL,6.6,365,729,1 year to < 2 years,0,,Any amount,,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,RD,SENIOR,7.1,365,729,1 year to < 2 years,0,,Any amount,,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,RD,GENERAL,6.15,730,1094,2 years to < 3 years,0,,Any amount,,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,RD,SENIOR,6.65,730,1094,2 years to < 3 years,0,,Any amount,,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,RD,GENERAL,6,1095,1824,3 years to < 5 years,0,,Any amount,,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
