bankId,product,customer,ratePercent,minDays,maxDays,tenureLabel,minAmount,maxAmount,amountLabel,scheme,sourceUrl,effectiveDate
uco,FD,GENERAL,,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://www.ucobank.com,
uco,FD,SENIOR,,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://www.ucobank.com,
uco,FD,GENERAL,,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://www.ucobank.com,
uco,FD,SENIOR,,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://www.ucobank.com,
uco,FD,GENERAL,,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.ucobank.com,
uco,FD,SENIOR,,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.ucobank.com,
uco,FD,GENERAL,,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.ucobank.com,
uco,FD,SENIOR,,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.ucobank.com,
uco,RD,GENERAL,,365,729,1 year to < 2 years,0,,Any amount,,https://www.ucobank.com,
uco,RD,SENIOR,,365,729,1 year to < 2 years,0,,Any amount,,https://www.ucobank.com,
uco,RD,GENERAL,,730,1094,2 years to < 3 years,0,,Any amount,,https://www.ucobank.com,
uco,RD,SENIOR,,730,1094,2 years to < 3 years,0,,Any amount,,https://www.ucobank.com,
uco,RD,GENERAL,,1095,1824,3 years to < 5 years,0,,Any amount,,https://www.ucobank.com,
uco,RD,SENIOR,,1095,1824,3 years to < 5 years,0,,Any amount,,https://www.ucobank.com,
uco,RD,GENERAL,,1825,3650,5 years to 10 years,0,,Any amount,,https://www.ucobank.com,
uco,RD,SENIOR,,1825,3650,5 years to 10 years,0,,Any amount,,https://www.ucobank.com,
uco,SAVINGS,GENERAL,,0,,Any tenure,0,10000000,Below ₹1 crore,,https://www.ucobank.com,
uco,SAVINGS,GENERAL,,0,,Any tenure,10000000,,₹1 crore & above,,https://www.ucobank.com,
maha,FD,GENERAL,,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,SENIOR,,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,GENERAL,,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,SENIOR,,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,GENERAL,,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,SENIOR,,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,GENERAL,,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,SENIOR,,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,GENERAL,,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,SENIOR,,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,GENERAL,,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,SENIOR,,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,GENERAL,,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,SENIOR,,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,GENERAL,,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,FD,SENIOR,,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://bankofmaharashtra.in,
maha,RD,GENERAL,,365,729,1 year to < 2 years,0,,Any amount,,https://bankofmaharashtra.in,
maha,RD,SENIOR,,365,729,1 year to < 2 years,0,,Any amount,,https://bankofmaharashtra.in,
maha,RD,GENERAL,,730,1094,2 years to < 3 years,0,,Any amount,,https://bankofmaharashtra.in,
maha,RD,SENIOR,,730,1094,2 years to < 3 years,0,,Any amount,,https://bankofmaharashtra.in,
maha,RD,GENERAL,,1095,1824,3 years to < 5 years,0,,Any amount,,https://bankofmaharashtra.in,
maha,RD,SENIOR,,1095,1824,3 years to < 5 years,0,,Any amount,,https://bankofmaharashtra.in,
maha,RD,GENERAL,,1825,3650,5 years to 10 years,0,,Any amount,,https://bankofmaharashtra.in,
maha,RD,SENIOR,,1825,3650,5 years to 10 years,0,,Any amount,,https://bankofmaharashtra.in,
maha,SAVINGS,GENERAL,,0,,Any tenure,0,10000000,Below ₹1 crore,,https://bankofmaharashtra.in,
maha,SAVINGS,GENERAL,,0,,Any tenure,10000000,,₹1 crore & above,,https://bankofmaharashtra.in,
psb,FD,GENERAL,,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,SENIOR,,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,GENERAL,,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,SENIOR,,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,GENERAL,,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,SENIOR,,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,GENERAL,,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,SENIOR,,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,GENERAL,,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,SENIOR,,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,GENERAL,,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,SENIOR,,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,GENERAL,,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,SENIOR,,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,GENERAL,,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,FD,SENIOR,,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://punjabandsindbank.co.in,
psb,RD,GENERAL,,365,729,1 year to < 2 years,0,,Any amount,,https://punjabandsindbank.co.in,
psb,RD,SENIOR,,365,729,1 year to < 2 years,0,,Any amount,,https://punjabandsindbank.co.in,
psb,RD,GENERAL,,730,1094,2 years to < 3 years,0,,Any amount,,https://punjabandsindbank.co.in,
psb,RD,SENIOR,,730,1094,2 years to < 3 years,0,,Any amount,,https://punjabandsindbank.co.in,
psb,RD,GENERAL,,1095,1824,3 years to < 5 years,0,,Any amount,,https://punjabandsindbank.co.in,
psb,RD,SENIOR,,1095,1824,3 years to < 5 years,0,,Any amount,,https://punjabandsindbank.co.in,
psb,RD,GENERAL,,1825,3650,5 years to 10 years,0,,Any amount,,https://punjabandsindbank.co.in,
psb,RD,SENIOR,,1825,3650,5 years to 10 years,0,,Any amount,,https://punjabandsindbank.co.in,
psb,SAVINGS,GENERAL,,0,,Any tenure,0,10000000,Below ₹1 crore,,https://punjabandsindbank.co.in,
psb,SAVINGS,GENERAL,,0,,Any tenure,10000000,,₹1 crore & above,,https://punjabandsindbank.co.in,
